id,name,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2685,b'gAAAAABl4lkM5Ph6trXn80P1Y_FqOlnafBGWxsM5OVgN4YGRRJeftAfQYwIEv1a4AmOTPRHQZHFbv4yf6F-37dY5E28laCv3Ns6tA3O7J8N1Ei9kqjry38s=',2017-06-20,shot,gun,b'gAAAAABl4lkMRjFUuR-WJFWyg2CsgX3AismPBmk1del3TFitCutTIP9Nd8C6qlnCK9kGkcsx3tfHqyxR2-2M1cyGMBVzCjpNOg==',M,W,Franklin,TN,False,attack,Car,False,b'gAAAAABl4lkN_Qr6FkoPrL-qBSNLr6a_MYEZlnxfMdfD_U5caMVzAlb6yUfOEnuog9kVfQtn2ftEyyVwedQYAFt8yoArM6f6-Q==',b'gAAAAABl4lkN3F6RifYmQk3DQYIl_dXx518Fl0JaTbImaJ9GXW7Hkw0pJ8DlR3byqOc3KGBNPAIS_MfZ95N8fLZ3lP_XMQX3XA==',True
2686,b'gAAAAABl4lkMa_KQnzPR4hYo4xwcF4fR4k9NRJPEbv3nxPO_c1Ar4tn01CD4yTv96ZJbqdsmhbBuFthV6fZNhBYB45bJFEp_rw==',2017-06-20,shot,gun,b'gAAAAABl4lkMTeTs9uqQqKEC2E_OmdqM99xuSKjSTa66NKfNU2I19g7CyW9CNj2ufsKckBGSC5G9V9xTFy1Faizw4ir-u74wfg==',M,W,St. Clair Township,OH,True,attack,Other,False,b'gAAAAABl4lkNHWCkdLkA5nhV8Hn1CyvSx7awttPNJDLQRAJxdSX2WX17_aFREz9H2IPxSN00-vTdoPdPYAx1MQpul8gjjScSAA==',b'gAAAAABl4lkNH3n12aGfXSukV7DjhFCu-VoIRWhsiu52XfepJhc4f-CGmwPCdpSa9ayDU8RWVNqloLT7xIdpNslIOcjYWfAyWw==',True
2687,b'gAAAAABl4lkM7HxodUPlU8Y8r8LvmwfUVhPzHYDWNXRjgjQL6HJtTDF8Jjf-BOFeeKP_4RwAyUevS6tGT1hquWb96waJY7iuew==',2017-06-20,shot,gun,b'gAAAAABl4lkMawNSFwKU0H1DTzNVbNyK-SH5CNMqGvQorFsJZB5ZtOhJ0VwfQZwhAeEykWAkQoiYmU8226fKHnQvXeCgRkcTVA==',M,W,Lehigh,KS,True,other,Not fleeing,False,b'gAAAAABl4lkNn5dGazHkL70uckqmezR7EVUsr4SezyoMogitDFShzhKvzpUWKQsJXAVdp5qAXfS8_lt4VdLcFSHyjuPJPlZCyg==',b'gAAAAABl4lkNcbdx0sLC9yOBw09PcR4kMgwK5VF5_bLC5PFluvWQsA642ds4tB_6kXDpsluGdhKuJUuEsXhOL1Td6GlL8pdsBQ==',True
2683,b'gAAAAABl4lkMswu66gWxb6c_BOTjUZRudU5Ae08mG3k5F76ciH0b0IRnU2U3ddfnmTG5P7ztMoq8X8TBl3utcUMXzAh6tZtKaw==',2017-06-20,shot and Tasered,knife,b'gAAAAABl4lkMMfMwL45T1UBD4F7bBoiYpU8oOX_KIB4xd2SZGvOgO73_k-gTMYuwUEiEYBU3aDY2ia_o0jiTXFt9ZxGEHeaDmg==',M,H,Las Vegas,NV,False,other,Not fleeing,True,b'gAAAAABl4lkNVuG13TOJd1LhjVaw84RVH1kjY3PVr1AcDhggUpRwMgxB9xcvz_P2k-G5jBSEnSMehTBb1pPM12mvLz5oYUL30w==',b'gAAAAABl4lkNjQcOqfcrY-njK-tVJtSbeXKvMv8m7OsUpVi19AJSNYyH1_ZpFZVjEkoknQZ_PXt_d7F_l-zU6yk7r2hlXXznTA==',True
2688,b'gAAAAABl4lkMKryC2gV-DCw8Mf49QDTATAwjWSwOPMpNtGONYaQnS_EkNgJWY7YHy1VwjcgXD7xbRxAZ78YWidzKFcV9JZ0v_c7esj154AxiEiBws2DPZJ8=',2017-06-21,shot,undetermined,b'gAAAAABl4lkM_nozlVo-DagWkMsMboyO5SOOIM-QxvD3kvNbOX-yUCeNCI3wqCMkOIwaNUypfdMb1Uk0NXbPB2NTetTWiba7aQ==',M,W,Nevada,MO,False,other,Car,False,b'gAAAAABl4lkNbrby0UAA_G20PtdcO67E9zCAzYro4bX7EQ_Fv7F1XepY3ClFJH1kNVO_Xx9LIli0TyB0kH4c2XHaPWeJNB0q0Q==',b'gAAAAABl4lkNMSMUNJLeEpnkT7FOBlsAvGeFrOLsD83SX5k8Ue3iW5vb4mkfyBDPGoyAeHryRgBQMtnd9ueZxyr8D-8h3Wr92g==',True
2690,b'gAAAAABl4lkM87_8oHV2oKETeqpJJtQMbbIMLmkVeHj72k4dnJE1GxhUgDpVD5MqUbIlkveVfWst4eKYDaDS1486Lj9j3TYHKQVI7b-Q3jGjmABZyZhMt2g=',2017-06-21,shot,knife,b'gAAAAABl4lkM2dD8BEx-wTCME7rGExLWb7H9TShkaZ4gUtlkQhXP3GP8tSHskI6dSarM-W1bk9UItdbrKWIf_Wuz0z5VOQNGaA==',M,H,Millerton,OK,False,other,Not fleeing,False,b'gAAAAABl4lkNtptjasN4-G89qTmB0qki2OV_ThVXwYsTun4pmwmkKQ9ToMA_EZ3kOeGC5AS-Vmm0JOAT5j6F5fYKm5Oz8FNW_g==',b'gAAAAABl4lkNLXlxvWwJqp6EPJ7K_I7OkZzuW28Aajw2gDYenm8nH5chy9GjV57-ME-oohJ5JstxplHwoiSLyEth8_ceHpm45A==',True
2691,b'gAAAAABl4lkMHDeQKruZxznD21Xj-Sf79i1HM2CCVsZHeY9REsX5lceKcQ9t80uPngN12Q62zuIOC9r3UUA4zRPYf34mypP-qzdtt3lxcKP7--8zlUMK9F0=',2017-06-22,shot,unarmed,b'gAAAAABl4lkM9VKJLUEJvOxh608udAZenqEidaycAf2450biylK9egWh9HcyvtqQB-5wE_1uirG-OuQNJ7RwCxbDdH-A-BCFaA==',M,H,Palmdale,CA,False,other,Not fleeing,False,b'gAAAAABl4lkNHCmz9QuWjRQwvUOSm73bLM0A8aTP6ZIK3I54g0OaMqKRLq6EmB0esufbaNd219ggXX47szbSXTS-23XrhyFZdA==',b'gAAAAABl4lkNYYCjU7TsMEGxbs4CVxjOT0xBwuNBq0ONjFdtT1PwYqz5JRklHrjjAvwRtCEeiIp8g4nhHu2zGWIntiKW3cSEOg==',True
2693,b'gAAAAABl4lkMaQI6BpXpE5TB3HlfmuIZBTkzazsAJXIQu0Ypv3lTHegZIN7knJuo2PowK9FETqb8Rbe0QvA7h7fCb4ywnDZ9AQ==',2017-06-23,shot,gun,b'gAAAAABl4lkM6Im15ap86mHm1kL9wUoHtolETvnAPEpnxnQ0x9MvWV3LUMmx0i0Qt2WYUUIGVsbGXaTXyti6bMGxL0REz_lq7Q==',M,H,Hollywood Hills,CA,False,attack,Not fleeing,False,b'gAAAAABl4lkNcAOVlnu8od7W98ugEHMJhmbJqheSzphPBx1aKzWY4Fc7nCz1dN7L0EXOAaHTz1GAemaTUZOB02tbGoL9nLB4WQ==',b'gAAAAABl4lkNkwdiOVMSaEy4krgr5ZOoq62QWzkeU-_DwFhJ2gU43YLqxdAFtjvLMo_QDKmDPg18xwHLPPStnmE6Aus2mq2IXQ==',True
2704,b'gAAAAABl4lkMxze-AlYgSvpgxYx7mo_2DLt6DuXKDUpnQG_y_BTcIMDyCrBNs7el04waveuAEHlqXlKpkR9_dowkqSlqvgiguTb6mKpanMbV5UTPzqW1F3o=',2017-06-23,shot,,b'gAAAAABl4lkMjX-WeUMBtjAPzBNJVLeETTfechJ37v9zTYtLHz2grrsLqoUfe2Cr31bGWGjISMQ_S8ZPwIXM7L_YgBkIwtsAyg==',M,H,Phoenix,AZ,False,attack,Car,False,b'gAAAAABl4lkN15WGldluoIXJxiB3BrbxKOoNN83o-PQg2kS1BQfCRfkB1WI8Kvc9lH3YTnW3IsZ9HgerYBh6ZV8Kcy1dvMo03Q==',b'gAAAAABl4lkNASsDwL-QUiRYOadEz7-ykq7nr9Qs081r-BcJk2iGC5EyeoCRO3huhKQzn8ZVncVWLH9TrLzNM4EBplbb0C1v1g==',True
2699,b'gAAAAABl4lkMw-Uv69-4hNhpn-lgiIuiiYDWx_FwoqWZMm_zkbJ7bjX2SXNfJkx-ykfqpyaBsWUWPt0skqk0FGYLM-fDV-GsqA==',2017-06-24,shot,gun,b'gAAAAABl4lkMgZUpKOHRcF64uUkKPszALAQ2X2x4FUGVuxfsaRGU6DjwGtsa_DCp-B9iFwAGqXuxZX92hAUxxho5Bhauscj5sg==',M,W,Florence,OR,True,attack,Car,False,b'gAAAAABl4lkNaMpaUlhDsT2Fe9L_6rAseqEoZ2qWOctgnfO__ebxHmN7uA5izM3bNap11IvPZjagDUPiLGoRJW9_q7kRn48APw==',b'gAAAAABl4lkNULKoxu5U2jHxCvl5x-bBSYCAW2AW5ZYNhmRePBPyRCiUwlc4fyCizKW2olTwWjEwOJRQ6q8ACq4I_62DbJUxOw==',True
2701,b'gAAAAABl4lkM_DZG85cqrqledQApIM3h9V3oCDoLwKcfbmjC99Btt5wmFoLwEVqtZ6qFVw7Fkr6AUifqbz8zDvXDBGCP8ip9_-V_iXzEhFvpLTs3F6mg5Vw=',2017-06-24,shot,,b'gAAAAABl4lkMsbEOmTvT930YneiGoHYXMcDK7e6JMQ-ruhXaTSG6iHgkCoL0ZStEUGszbVY3RuGi_rnrcpYtEXow0fVnjfcNOQ==',M,W,Deer Park,AL,False,other,Not fleeing,False,b'gAAAAABl4lkNgZXJ9PMU24Z_g68hWGALtRqPLoOkA5ha-QqSfgqc-4EaYYeTzBUOQEQt7zZn_LWToE0nYkHbGdHPK-D4IOWftQ==',b'gAAAAABl4lkNeF-axH4xhraLplguC6dHtWyUIWg8fwMMKJepBQottzzZ0zNmUuwxRiYAZpyrggIhNQ3v_H3R7PtuVha0k4pGtw==',True
2702,b'gAAAAABl4lkMyILxSNX8Mr_4_0w8VFYq0UODfMuKiAa0n36JUUqLe3TlkZ4sPxeid34X0IsBqYwxhNYwwX7Dtr7eOX_Slq42cA==',2017-06-24,shot,gun,b'gAAAAABl4lkMHfIyyMVDdr08q8FQO8xcXjpVU-E1kYG6TNwKjCSrBk9QmXWe0vY8BM-46d3_vENaskZd-mxfT03D7g_SAOgA4A==',M,W,Tulsa,OK,False,attack,Foot,False,b'gAAAAABl4lkNOEwx302ASPxShcrhJpb0VrV4NkLxiofoFw6eieBEkDfVKf120QwxBkhOaDf3jyxZsn1hSsafsIf4nXIKPZEsjw==',b'gAAAAABl4lkNUMX2KFs1DJBQDtqi5IGZdhCqprpfG55C5SU-wMJ4s3Tga-ftmUh1SgC_HSWT3N_G1xcyeAZRKbBzStGfycknqw==',True
2703,b'gAAAAABl4lkMxhPPzXu5lpGtlUHHQsmirRprHvsLI_OwXt-BYLfpDO6CON1arDVvPX9kFFPe-4STfzUDt_-82GHrGOKykgdLZ2YyB6R1RSyxU5ujJmuuH0g=',2017-06-24,shot,,b'gAAAAABl4lkMfk9ywAw89x0HnysMX_6aRxRwNakYlVh8qqocQXWKeLQWndg5UrvhYVBxJyhcwfIvbSu9Izkac5ys_2A46po5Iw==',M,B,Kent,WA,False,other,Car,False,b'gAAAAABl4lkNmgxONK20O5BSpIfXzLpMr7JcJiJLfIjbWMGIg5iQwZJZBAcIAmU3yXEHFS-M5egnCfiei395zoylyh-KpJfbGw==',b'gAAAAABl4lkNVrZ8l2B1bzQBKPbfdXB742VJZEV2DIharr3GXu99ojXMyu9yUg-uMqyur3ve0AV6U4mYLgBdqycSy2VvTcEh9Q==',True
2692,b'gAAAAABl4lkMBV6nVdlwM5w7k4VL2Qs9Ip-_ukNTHvDix3yy-8gF8laUY60YFcL6U_bLsbbPJBKuaoW5FqsTPIFyrRwXoYvbor8_57QhguNSlDmafu7k4Rs=',2017-06-25,shot,gun,b'gAAAAABl4lkMq4lnsCmdkhi17ABTCgNM-O8P1hkaGRbiIFYYoYdAg1u1WWH4DeYSHVVgy6XAI_ToxBkSstom3MJtPBDY5nGe4Q==',M,B,North Charleston,SC,False,other,Foot,False,b'gAAAAABl4lkN-hZ0rAieATxke8X-oCvUrHr-hhAuo9UFYeDKC-gESHfeEqrDkgXK4BqgkTBHpl3RCU0cvw_XGeJoMRucg0E8Tg==',b'gAAAAABl4lkNPrH51gIJPfnrRprVNJWSi8y3dzUs60G9oFDGyUc5BQ8MdK1vmSA_a5QgWQLvboN_NG8gCvPlk2pBmeWMi6hsqQ==',True
2695,b'gAAAAABl4lkMuVCuVs0YlIqgYtxr3NDeF3pGz3h8khV5Nf6tJOQGnW_V8_CAvjCgxF-ZdtrNzD7Gzr9-6rXylUMtFI9uVojOQqfGBvAwzjRBnCSiQOYgeu8=',2017-06-25,shot,gun,b'gAAAAABl4lkM2ePPHwP1ztk7LdzCSRvbN-t6CdFoVQKX6mMHxdUNSL3xQr3tNWThr8oP3kaPhjLYQG7aBi_kyEyb5jTYpFtQUA==',M,B,Oklahoma City,OK,False,attack,Not fleeing,True,b'gAAAAABl4lkNDGzENJA2ILmWrnwEmhfXfNXaSmTax5THgq_T9E6llB9KgP1lYah3VtMgusFTio6SgFiUJOPGB64jLcQSOb-mtw==',b'gAAAAABl4lkNnWgw84cAAhZ0rKg9fSzxz1KeefXmlXxqO50Hwkk0270fHT6QyOoS1kEzyXGW662CuBoyMD-0zXo0q3kIWuMlIQ==',True
2696,b'gAAAAABl4lkMZsqekoOXxrgqIJNmUzi9j1fT1MGakUm9wwIPsrtTAtWnq9MYKJcrrBMHh6y2Mte-5_NhQ8x5AU4ZDEE9EgosPsTQA9Qu0gQDBwmM0glsCBQ=',2017-06-25,shot,gun,b'gAAAAABl4lkM_0IjwgoQEHEsw9ntKV3wgRFo0Cwqd_Gnx7f0haIa1L503I9sIhs0FElwZx6o7Sh0XNzO9o0YtSPH29KkixJkhg==',M,W,Phoenix,AZ,False,attack,Not fleeing,False,b'gAAAAABl4lkNoOV-kjHJBjlW08ryF1ds_dnEW8eDRRa1gr1poLKr2IxR02cnXTCKbKRl19Yf7grV5UgPgPhuJpsjYarpEfjngg==',b'gAAAAABl4lkNzeqBsmro2kfZTUPNjzomWI_Lbsvo09XJLayGPeUu73ArfuAyh_P7xPiykN_NfyVUUPzY-X62wQ6Jzk19u-Xvmw==',True
2698,b'gAAAAABl4lkMRbLWf-rJBtbGi56POsj_wZSpGtEL6TGBf6At1M665xn032O2ItEkmnCkDqxxJleWrlY3EGTBYDnkzovnLZ1XlQ==',2017-06-25,shot,gun,b'gAAAAABl4lkMjCwPnSjbDk1wrlh2y2pIQoQeu92HFclASr5CVR-H3xbC1IioQBfOjO--f7-k7-m7z_s00UyMK9zOYYYon85ynA==',M,,Las Vegas,NV,False,attack,Not fleeing,True,b'gAAAAABl4lkNt1EqOTipE9dvWpL5Tmg2YGkgFmNJWrnTjDARz8Gcml6_TreA-2H-v3kKNxW08Qng16dTQsGEigWD_3PxMNPoQw==',b'gAAAAABl4lkNOZBm7g0rZVazFTDHT4OkU-R7P5CgLfvUZR1dZfytnu0ooRk4uvWUIQ2CCWQsnjfPU1CH9vsRxpKwjFYi5Rbffw==',True
2694,b'gAAAAABl4lkMrHjpv2UixnYJJVlpxsEI9n9K7nbwwZVDGapbSCAdKr69uwHqwdBvUh_8pDuNvZAfsqJInyCD_YR1q1B31BnwpA==',2017-06-26,shot,gun,b'gAAAAABl4lkMkkKT2UnU3Ulqq5K2pFpc2VxeA4i6lsIzPemJ7N6TFgSHJm3SdGk-m9Ed_dRmHtrBYA5KVy-zNJQ4BNnMhSWYSQ==',M,H,Rowe,NM,True,attack,Not fleeing,False,b'gAAAAABl4lkNGTBlHf478l7-fRpGLVqEizCd2-ohxtmtOwGU5sy9ZYLp0Ur4YmyzTmlNIuEU3o6fM67a9AQ0GwFvzEqiho0oIw==',b'gAAAAABl4lkNHXAI1pWdAP98sHl9L0_9ywwa9JyEC9vkT36b-tGxK92dHfIHNopNp4en8sKkwt91A-9vlJpESGJXfzf6GQSBHg==',True
2705,b'gAAAAABl4lkMmw-opPhv3bXqnHZnCtdIiJh4cPNK4ZZSPr10h3SWF-p6MwQB8RdHa1nFxSIMCB5sysJp1ALblfcvQ0o63FBH4aH8fU1t-LXR0VZNnJSz4UQ=',2017-06-27,shot and Tasered,gun,b'gAAAAABl4lkM7N4QgDbd_5FZmQdZU6AW7uNcE0lCFuV53cHEgI4h3EaFRFKK79LW-hhiIxH8BnZ-1BQjON_T44GQz-J4nIDy9Q==',M,H,Amarillo,TX,False,attack,Foot,False,b'gAAAAABl4lkNx0W-62wjjBsLtq2SDg-gO3bVIjufuuYLneJLAcKgXUbz72Efe13IppocFSGnkPUDNbNQwNDO-uj_AIW9wuwO9Q==',b'gAAAAABl4lkN1FE_Gh7Ra91karH_8smggGommRSPeMiXwk_nkVUVY-lvYKlm6oAdsY2vJkP1PIZsJz-nWEVEAV-CH11Fq8ATiw==',True
2716,b'gAAAAABl4lkMxAHIhTwrQKWDjzFMoBaW_0Sl55_a607H9edbx2-ut0kumbc8FN7lOyw2xVL5S-GSN60HdCKN_AI2is9DfxRVtw==',2017-06-28,shot,gun,b'gAAAAABl4lkMWnFdhMpvlmDGq6MjFYKEG5hq1_vIvSjwQOwct7ShFnma0WONFj86PACHXseUClcCPtZMcPqy6TJH5F5Szn-8Ug==',M,,Los Angeles,CA,True,attack,Not fleeing,True,b'gAAAAABl4lkN4OU8CNl6IUjclil76E_Of3SXJHVy0kkU-deZ7SrkwvJM5FyZIAuA2Qp1t3KKrgtpWtpXiR7KODmbDeqIALavIQ==',b'gAAAAABl4lkNSLkbYeGYQki9AzBhqrR_iHkqZlWcHc_U69rGC5qbhLdigNRrZPIHl3iwe1VTZM483GX8kwxn7kC6xqtcwBQmfg==',True
2718,b'gAAAAABl4lkMDQewI5oWd2SdzFmrtLrD49AUbn1v-2CRrs-f-G2W_A-f3Vh9kn7rLDpVpz_we5qF9HxaLZ4_Wea7VqSqYhJAeA==',2017-06-28,shot,screwdriver,b'gAAAAABl4lkM3t8ZCgf3QkAioKLLjO4BbJdmTCeALEJ8lDV6dHMgq_1cauLv6sYq_JNh42vBI-wWoPLUXP-T7ytB2LGj7LLB0A==',M,B,Nashville,TN,False,attack,Not fleeing,False,b'gAAAAABl4lkNalNE99VEUe5gbKI_T2JZ3ykDyTlDBpicYu92oE01aqzrgRs3gZktoasY8tK9quocNAE_Gx4YLtn6xa9Dz4P_dg==',b'gAAAAABl4lkNyfXl_IruSZkR_SE4W0h6P4zMEhVi4l_dyVB97WKmwFE0bN9QgEQ7WttuZTJ1x8qiV52pb9zJZL5OIvby1ByufQ==',True
2717,b'gAAAAABl4lkMkE-udlT2FY1JXB_67_0Jw8uyoZ0DKCDKY76l1eWQhHNhIbr0k6DQyGgnT1CEyA5fZtqi64Rrvfz0kQo6zKaygg==',2017-06-29,shot,unarmed,b'gAAAAABl4lkMmJ0AgbL1d6GB71cwRnNJ0ZOkqmyYetSEyIlu_uOTyRhQ3x2B62D6HL2b8NYTQAxNEBv0a_j2pU2x8m3lMzN7kg==',M,B,Indianapolis,IN,False,other,Car,False,b'gAAAAABl4lkNQ0wWY3vWZ8gG-1AKlJtE2uj9bFIeS86o28yIdMKpHXcS-tWUqlKaVT8WHu1QIocGIYzLXWm0wg4-3CUj7CxLHg==',b'gAAAAABl4lkNtG1ta61D47xZ3dnm0yK4vG2etgYFqwITihXcG1HOTpnRdzsuy_EXNuaOlob3UCS5J0vgkFzQ71ZAbHAaEVuI5w==',True
2720,b'gAAAAABl4lkM532vfIWAPIX9JyS6OLFY23vMocz79hRFiGJyuRHdtqtuPfUcJpp_xNTXtrpUbXDXBqMzVcIixAWfydNJFntnTw==',2017-06-29,shot,toy weapon,b'gAAAAABl4lkM7hl8il0IYsV0iDbH_4t4swtn4QUu6BlY31RPMkVFlGyl4mra4HZJxBhPUvm3byQoKwX_MvtCmb7HnQFFawyctA==',M,H,Burbank,CA,False,attack,Not fleeing,False,b'gAAAAABl4lkN8o-62kMeE5ADvBRpABOUZXNOa4UJb-g7Wx3Qp6DnDktNJZten67dHeMY2RBF0_aD8OxVvyL_LgYPkZDtP-_D5g==',b'gAAAAABl4lkNWILzgbzJJ3DHpKwZfWFwsQ6FZ2DHHvi5xBNoyQqPcgdtTVjJmlf6I8Rmm-v6QKCCoTIa_nkTKTXGefgAUgw8Mw==',True
2723,b'gAAAAABl4lkMk3K5_EuUBENvWdjgPNfY6NuCEExWm8arxaz2NgD384VRVckEfBLc0C_efO8mZNIxuqB3YIHNnXFWern54Nu3UeZKQCbgrnad5HvR8AABksc=',2017-06-29,shot,,b'gAAAAABl4lkMXiuxjUY0PeSmTaiK-lLf0F8jtoK9jeWFvScEDKdGh1TxrFpejObkhipNeqk_M0psCotzkrm0LBHFa6SI5XeWCA==',M,B,Marietta,GA,False,other,Not fleeing,False,b'gAAAAABl4lkN6jQr0ChnNUTOShxIqWogNirI14ZKj_-FgUR7uGn9S_uXiC2JXNvjOKoRDHAkBz_2qmwkjneuOrTsqz6jb1hahg==',b'gAAAAABl4lkNadM7IeePx0TFcu2poD8sc3n_-X19oGl8ZCeG5s4YbwXtsK6v1OYBPHI-H3rBxnZoyKCv3hcJFSmMFvUWl7dBIA==',True
2724,b'gAAAAABl4lkM4Em2uX9XQz8Lj9E46TBO_bFaik9rghD-ony_S8O1HkGR54rNFtd3FC8r8FAMA-pMe17dRFoPm9HMqn9ijrnU2fy2d-IWr9WXfdcuwIBcEmg=',2017-06-29,shot,Taser,b'gAAAAABl4lkMWwixcqK28-VO_ti2vRaJujVyiyuV3XYxlxgJTPxs0LcdZAYcXs-1as9yGhuR2XKNhY6da-uU_evXwiq6vnYx4g==',M,H,Deltona,FL,False,other,Not fleeing,False,b'gAAAAABl4lkNVJqBUOo5dQ9-HuaZAysZy56XeHpMdz9ChsZygT_iMmvQb1ehxVVHMLV0JcMV-glXJwrQwE27ElKeuV-11T3D0w==',b'gAAAAABl4lkNkO6rG2xtQwb4qTB5l5M-FrUhhNrKSHKTtQPNzk7irI44ow4YVlu4lYKJImfQZm7y8cEqpXg-OBtQ64hef9cKAA==',True
2721,b'gAAAAABl4lkMG7b_xO7gn0VQl1hBFXxkKyvdAwGHIZKYQhv6W6GYTlCyZOy5viBXeELE6GDZgmXzpb0U956y-ljtEOyBuxeStw==',2017-06-30,shot,gun,b'gAAAAABl4lkMsjrlZT3RCJ3CoBStKS9EDbIvRmRrKnXC7xYoJLqtCkb-f48cPH_z02EQa54u9UOHMq87HBlwuwzS_paA9r8m8g==',F,,Denver,CO,False,attack,Car,False,b'gAAAAABl4lkNCQD21x-_it19og7_EbfLuoSIJ-bEhqCmfDAhfXgks4qIGSb7OWCDUMxEAhHkRTjACRVl_nIal3QYp9iQ-iBecw==',b'gAAAAABl4lkNU9C40HSaKesJhqE5YqWMdiGzjlFgS1cuGJJASiOAjycmmit6RFecTRcCGQrNeP8J-IdUrKOCKgTrtVBFaJKZYA==',True
2725,b'gAAAAABl4lkMaICvO_q235eV1sVPKJDcyc3TQVTtfGV0S_MIhCmrrqvy2kF8ZQe-9iYf3n1uHEclUyvDgxblFA6E3JiHHniPpg==',2017-06-30,shot,unarmed,b'gAAAAABl4lkM-Z7ly2JU3WQg6FmVKoOdUXoOWOPuC3tXPLXXJAwX54bZ2RfrjdhCjone-raNzYjj4RrRYn9VMQ5LxVcppxUjbw==',M,W,Loveland,CO,False,attack,Foot,False,b'gAAAAABl4lkNMDgZDEr2oAe5c5hTrU_-chfVln0aZRW6vL73XJiB_PfTR9SEQlYj-AvlDeiSzJPUrYYmFjffWTLV4kiYs5OqDA==',b'gAAAAABl4lkNaTY6wsCDahT3z7_I3QJI30da8NNM8j74QccONqTXI9o2XJWhEiakQkd7vBOQTe-PnU9Id8Qe5vZrsG2_PuB9_g==',True
2726,b'gAAAAABl4lkM1aTip6mXa18kYlUnY8CkCY1DYatNgWp3L-fLtSw_AurjERK_RbSUC8II-Xq-QKjyE5uXlHyCFtHpqMbMD7qU8w==',2017-06-30,shot,gun,b'gAAAAABl4lkMw1VKnfvL-43xAMgoNzq7ua955KMilAHVbP1dyo0GJKAWqj4Jq-fDXWiULKG_x3Um-fSrCL3fOip6lRns68J9aA==',M,H,Westminster,CO,False,other,Foot,False,b'gAAAAABl4lkNgNPvo_vj1B2nEpLu5cfnH1rI6fE4TXtqT4XaUG1NrAPG9OZTZX5Ln6Bhok0Q_FN03u7ojFTapUySv70A3iUAsQ==',b'gAAAAABl4lkNz3JRZfcGC6oliyHfpgBpH6hgtU444m6dy12AglfNUpQW1H97VQlUZkXFv1Gw__0HFuS6jFnD5QTDqFa1sgJn6Q==',True
2727,b'gAAAAABl4lkMswekxl7lQIwdGyAfGI4o2afrfUan1TkXBbJhgoGDXcsB1gS79dB0WF5UhH3X0kq_9SE0Kax_Elw67PeeJcwWAw==',2017-07-01,shot,gun,b'gAAAAABl4lkM2__wWb4h1oIOqS28vSgcc9J6lDQmvgsr1gTtEMZXSs-mAebn7V5ND2f1jBI5BHnf-gBP2WNJroqUWxJPUqAG4Q==',M,H,Glendale,AZ,False,other,Not fleeing,True,b'gAAAAABl4lkN_3fanQ7ItkUHMCBx1Mv1cYSY3qID-m3VXxiHxKS219lrp0SdP2JyIApud8BKOJ6PLEL5NolkfmAHuz-loR--nw==',b'gAAAAABl4lkNRFbBtz3_kdS1h1bAfp66mx7ynIX5VjSpI5uzUzANLeWM3f_aHuP08TRGKW4huIcpz9mp3MsoD9bU8dwF7Jtrdg==',True
2730,b'gAAAAABl4lkMuXwrwqRZ1mORaxTKSPO2XuUmtCDHNNkpeK5BlvwIfbE0_bCm1lP-TK7KmCVMUApP1hsTq7F_tvLe2xO3GCPnug==',2017-07-01,shot,gun,b'gAAAAABl4lkMJVPNk-m6WrpwcFNt777tVwSejTW_bWo8v8e5ccEt_tjyn4GYsuYIRCXIY3UDo0xSj2r3El2hvtpRx5150iX5Ig==',M,B,Lawndale,IL,False,other,Not fleeing,True,b'gAAAAABl4lkNLuKWEW3qHEuaPiwxNqIZTwN-09SbJb9h5QSLqK5rExmrB2ShToqVZd6HJrnBS3V1Ss6vxuIO6dzHa7Pp5jmglQ==',b'gAAAAABl4lkN6AvOY5mDcWPurI4ilOn1pIMItstQwelIRPPJuZafvftkfyNAF0t-DWsPrQCs9J2rMlGZKHL864vMeRlGLffYFQ==',True
2733,b'gAAAAABl4lkM_pdGyntv83Rd20Vxc9kUc_LQ6JPWQIuVDX4Ep3eA6LSEmcEOvvkHJF7K8qLBScrGEMfo45sWsUHo9BGAEFZODg==',2017-07-01,shot,knife,b'gAAAAABl4lkMXPuHiT6hpEv1cP94lbM_YgbwDyXjOeiMPU4sl0bPOVJYreHAOWifriDEzY2xrviY51hSVxkm-Ydw5FbP-M0AXQ==',M,A,Fort Collins,CO,True,other,Not fleeing,True,b'gAAAAABl4lkNFjjMX4WYhhx7JBgW_sp2OU-NWOHOHyhHbIO4CJ8orkNDt7iGwkLZ77ugUWz2ScDQ4pXHa4lRpqNq1UZAHTLUOQ==',b'gAAAAABl4lkNYLMR51YMDH70c627RlrABqlLnsGvSXwQPErf9fgsx4NunRrnw_Sx2zo70HU0H0yQLZjaB1Uj4EIELuon8TZUmA==',True
